0
i need us to carry on and everything im looking for i seem to find cause youre always there in my dreams  feels like a fire that burns in my heart  i can breathe i can bleed i can die in my sleep we fought in a battle nobody won and left ourselves a mountain to be overcome  and everything im looking for i seem to find like we did when we first met i wanna fall with you again i need you around for every day to start  youll try everything you never thought of before  we fought in a battle nobody won you cant run away the past is said and done i can breathe i can bleed i can die in my sleep  theres something about you i stare in your eyes  i wanna spend time till it ends  you cant run away the past is said and done  every single moment that we spend apart i need your love in my life you can always give up some more i need us to carry on  i wanna fall with you again  like we did when we first met  and left ourselves a mountain to be overcome  cause youre always there in my dreams  when you live when you love and you give them your all nothing means anything unless youre here with me  i need your love in my life  i havent left you alone youll try everything you never thought of before i wanna spend time till it ends  i need you around for every day to start fall again feels like a fire that burns in my heart all this time away is killing me inside  you can always give up some more  nothing means anything unless youre here with me  theres something about you i stare in your eyes every single moment that we spend apart when you live when you love and you give them your all  all this time away is killing me inside i havent left you alone
youll come back and youll look around youll    i will stay in your heart when you find that youre always lonely and when things fall apart  youll remember a place for a love we used to share someone touching your face youll remember the love you found here when you find that youre always waiting just call my name and ill be there youll remember me somehow youll remember one day    just call my name and ill be there one day in your life though you dont need me now
i fell trapped into her she said you know my name you hurt my baby you can call me honey  cause its dangerous as she stalked the room  there was something different web of sin you can call me honey my baby cried a touch a kiss of no return of her presence throw away my time i said i have no time but youre no damn good for me i can not sleep alone tonight but i loved it but youre no damn lover lust can blind i felt taken by lusts come go with me with tears in her eyes and dont you pretend we didnt its a passion in my soul and her mouth was but youre no damn good for me  and then it happened her hair her face her lines she left me standing alone the girl is so dangerous but i was living in vain friend of mine the girl was persuasive my baby left me here tonight smoother than oil this girl i could not trust dangerous i knew right then and there the girl i could not trust take away my money with the eyes of desire the girl was dangerous deep in the darkness of my baby walked out the door but youre no damn lover  cause i know how  i never knew passions insanity about this girl dangerous  strange inhumanity you and your manipulation she came at me in sections walking the line a whisper of love drop as a honeycomb for the lips of were as sharp as   shes so dangerous cause i know how and dont you pretend  i was at the point  you never did me before a twoedged sword i never knew but i was i cannot cope til its all right this girl was persuasive the way she moved feeling passion and lust talk on the phone the way she came into the place she called my house i have to pray to god she touched me a strange woman every head turned  but her inner spirit and words divinity in motion the girl was bad i could feel the aura
its out of my hands   shes out of my life   and ive learned that love wont wait   and i took her for granted i was so cavalier    and i dont know whether to laugh or cry its out of my hands   now the way that it stands so ive learned that loves not possession   to think for two years she was here shes out of my life   damned indecision and cursed pride   shes out of my life   i dont know whether to live or die   now ive learned that love needs to be expressed   shes out of my hands   but ive learned too late   kept my love for her locked up deep inside   and it cuts like a knife
"many started back when you did you did all these things you were beating lifes battles the world knows your work now lost their way and now theyre gone determined to win when they put you down youre more than just a star to me learned to outlast them all elizabeth i love you you would do what you were told full of life and carrying on elizabeth cant you see that its true and you earned the crown you reached your peak you stood by my side and said: but though all the heartaches my friend elizabeth you have surpassed them all thats what they told you that only a true friend can do but look at you a true survivor again and again thats what they sold you youre every star that shines in the world to me you know you were the victor grace with beauty charm and talent its like walking through the fire welcome to hollywood they wanted you to fall ""lets be strong""  this is your life i pray one day ill be just like you lovely elizabeth took your youth and sold it for gold a child star in hollywood you seem to have it all its very sad this world can be so bad but they robbed you of childhood remember the time i was alone"
do you do you do you till dawn two or three tell me yeah yeah what about what about you and me in spain in the park on the beach when we first met girl at night till dawn i will never forget what we had back in the fall how we used to talk now baby on the phone you and me ooh in the park how it all began us holding hands we’d stay on the phone they’ll just go on and on it just seemed like heaven ya know remember the times back in the spring when we first met and girl no matter what was said i love you so do you remember girl we’d stare do you do you after dark do you do you do you and innocent then i’ll never let you go all the things we said like in the back of my mind ooh so why did it end  what about us girl will always be dear to me do you do you do you do you  do you remember the time those sweet memories we were young we’d be together those special times do you remember all day long in each others eyes when we fell in love every morning birds would sing
i feel grand   falling in love wasnt my plan and it feels as though ive known you for a thousand years   oh yeah this is it   and i know that you have got addicted with your eyes   and you said to me that you dont want me hanging around   and you said you really know me too yourself   we can say   come on please just understand   and this love i can feel   and i know yes for sure   many times wanna do it here before   and you said you want some of this yourself   come on please dear understand this is it   and you tell me that youve seen my face before   come on please understand   this is real   come on dear please understand   im the light of the world   and i tell you feel that way   and i know that its really for myself   it is real   and you said wont you go to go with me on a while 1 2 3 4   but you say youre gonna leave it for yourself   im a light of the world run away   i never thought that i would be your lover   every time im in love yeah i feel i never heard a single word about you and i feel as though ive known you since a thousand years    this is it here i stand and it feels as though ive seen your face a thousand times   feel my song   we can feel   i can feel   i can say
it had all been said before    i need you    more than anyone could ever know    but it didnt have the feeling    couldnt live a day without you girl    baby i need you    to explain the way you make you feel inside    and i wanna build my world around you    a love song just for you  well i tried a special song    a love song just for you    well i tried to write a special song  i need you girl    more than anyone i ever know    i need you and i wanna build my world around you    more than anyone could ever know    i couldnt live a day without you  well i sang the words and realized    and i couldnt live a day without you    i want you    couldnt live a day without you    and the first one said much more    i couldnt make it clearer if i tried…    so i guess ill have to say it once again…    thought the meaning may be simple   i need you    baby    oh i need you    yeah yeah    so i tried a different rhyme that meant the same    and the words may not be new    i need you
so baby be mine  show you all the magic that a perfect love can make  so baby be mine baby you gotta be mine  youre everything this world could be to me you are all the future that i desire  and we can share this ecstasy  so baby be mine baby you gotta be mine  youre everything this world could be to me  every moment takes me to paradise  i wont give you reason to change your mind  cmon girl cmon girl  its livin here inside our hearts  lady cant you see that heavens just begun  this will be a love lasting for all time  we can touch the sky and light the darkest day  wont you stay with me until the mornin sun  so baby be mine all the time  i need you night and day  show you all the passion burning in my heart today  girl you got to hold me  therell be no more mountains for us to climb  baby be my girl  i dont need no dreams when im by your side  theres no more i can say  girl i need to hold you  as long as we believe in love  and girl ill give you all i got to give  the reason that i live  warm you in my arms and melt your fears away  darlin let me hold you  so baby be mine baby be mine  its never gonna fade  i cant be still you thrill me baby be mine  youre everything this world could be   so baby be my girl all the time  i guess its still you thrill me baby be mine  share my feelings in the heat of loves embrace  i promise you now that the dawn will be different  hold me only you and i can make sweet love this way
and girl since since you went away   come on and take it girl come on and take it   i dont know yeah when i had you i treated you bad and wrong my dear   i dont think i dont think im gonna make it    and i wonder whos lovin you   and do you you too ever wonder   dont you know i sit around with my head hanging down   and i wonder whos lovin you dont you know i sit around with my head hanging down life without love is oh so lonely i should have never ever ever made you cry   all my love all my love yeah belongs to you only   because i all i can do all i can do   and girl since since youve been gone   i wonder yeah   whos lovin you   bout what i do   or worry your pretty little head   since you been gone is cry
maybe the walls will tumble  baby you can never go baby you gotta know i dont know with a tender touch you know me so well where souls embrace so silently baby youve gotta know  and sun may refuse to shine oh the rain may wash away  i dont know thats for all time somebody once said its the soul that matters and maybe the walls will crumble when i say i need you  and if these words could keep you happy  for this good love undeceiving baby youve gotta know sun comes up on this new morning  baby who can really tell when two hearts belong so well ill go anywhere just as long as you were there one warm kiss in the cold night air oh then on these quiet days sun may refuse to shine ill do anything shifting shadows a songbird sings  all these words that young lovers say  and if you feel alone ill be your shoulder when i say i love you when i say i love you   thats for all time   baby you gotta know thats for all time  and maybe the walls will tumble moon shines down on this good evening
once all alone   i was lost in a world of strangers   you help me understand   you suddenly appeared   that love is the answer to all that i am   youre my life   you gave me hope when all hope is lost   my world   or more like the stars   you brought me back to life   with this smile upon my face   on my own i was lonely now i wake up everyday   no one to trust   when i wasnt strong   you opened my eyes when i couldnt see   you took away the fear   youre my daytime my nighttime you gave me strength   no more tears no more pain   love was always here waiting for me   cause you love me   and im a better man    you make me shine   you are the moon   it was cloudy before but now its clear   that twinkle at night   you taught me by sharing your life you are the sun   that glows in my heart
i didn’t want you around oh baby give me one more chance won’t you please send me back in your heart to show you that i love you stand out in a crowd trying to live without your love yeah yeah… now… all i need but now since i see you in his arms oh darling i was blind to let you go yes i do now those pretty faces always made you is one long sleepless night following the girl all i want one glance was all it took i didn’t even want around every street you walk on when i had you to myself then someone picked you from the bunch  i want you back ooo oooo baby i leave tear strains on the ground to take second look let me show you girl now it’s much too late to me that i know wrong from right
music music and me only know wherever i go   like music music and me   in your mind you will find    dont care whether all our songs rhyme   there have been others   were as close as two friends can be birds of a feather will fly together   now music music and me grab a song and come along weve been together for such a long time now   but never two lovers   you can sing your melody   music and me   a world of sweet harmony
who do you love there is nothing in your eyes wheres your soul insincere empty tears heaven you nah nah nah i walk around im suffering in my doom i sit around and i watch your face but thats the way you cry girl so take off the mask so i can see your face where did it go youre just studying my mind lets talk about it behind the mask cause when hes in your arms youre throwing rocks at me he touched you and it stabs me i try to find the truth but thats your hiding place i dont know there is nothing in your eyes when i come to you youre sitting in your room heaven must be wearing insincere empty tears heaven is all along i knew you were i dont wanna talk about it is it me about it i know you heaven must be wearing you sit behind the mask who do you love babe and you control your world you know me oh all is grand all is bright your smile is scary you got me scared girl you know i want you babe like a twoedged sword you sit around in the strangest place  all is grand all is bright lets talk about it yeah yeah yeah i want you a behind but thats the way you cry well all along i had to talk a phony girl you say you love me but its hard to see
youll be there for me   i will be there   will you show to me   like the river jordan   show me you care   and i will then say to thee   i will feel blessed everyones taking control of me carry   like you are my brother   will you be there   and walk when not able   in our darkest hour   in my trials   and my tribulations hold me   in my violence   you are my friend   in my deepest despair   lift me up slowly   in my anguish and my pain   when wrong will you scold me but they told me hold me   carry me there   im so confused   carry me boldly   heal me and bathe me   in the promise of another tomorrow   through my fear lead me   kiss me and free me   a man should be faithful   when lost will you find me   softly you say to me   got a role for me   ill never let you part save me   in my turbulence lift me   through our doubts need me   and my confessions   and fight till the end   love me and feed me   tell me will you hold me spoken    softly then boldly   but im only human   will you still care   through my joy and my sorrow   and care enough to bear me   and frustrations carry me   lay your head lowly   love me like a mother weary   seems that the worlds   for youre always in my heart
if the angels come for me id tell them no  i wouldnt wanna go if i cant see your face cant hold you close  ooh  and i dont know what id do if i cant be with you  baby ill stay heaven can wait  its a chance ill take maybe ill stay  cant stand to see nobody kissing touching her  wont go without her id go crazy  tell the angels no i dont wanna leave my baby alone  i dont want nobody else to hold you  what good would heaven be  oh no cant be without my baby  oh no guess heaven will be waiting  thats a chance ill take  youre beautiful youre wonderful incredible i love you so aint nobody loving you the way we were  this love i have for you girl its incredible  the world could not go on so every night i pray  you beautiful the time might come around when youd be moving on  just leave us alone leave us alone  heaven can wait  me sitting up in the clouds and you are all alone  please leave us alone no if the angels took me from this earth  if the angels came for me id tell them no  i would tell them bring me back to her   each moment spent with you is simply wonderful  unthinkable  id turn it all around and try to get back down to my baby girl  if the lord should come for me before i wake
i am forever i am forever i am the one who said that you were free when things are shady let come what may we do get by through thick and thin our love is from the heart i was the only one around the only one i am your joy i am your friend wasnt it i who said that you were free you are the sun that lights up the sky when all the walls came tumbling down and things would hurt you our loves a sacred thing when you fell down we need each other you are the spring we are forever we are forever i am the one who came when living seemed so hard to be the only one well never part your best of joy you know i always will love you we never say i dont need you we are forever i am forever i am the moonlight wasnt it i who carried you around  we are forever when things would hurt you and nothing would cheer you when living seemed so hard to be  best of joy i am forever
im gonna write ya back i promise you that meeting the picture that you sent along signed with all your love hurry hurry mr postman take my letter tell her i love her dear michael i close my eyes and sing along girl i think i love ya im sealing my feelings in the envelope yeah im gonna write ya back i promise you that beginning with the abcs of loving you and then she wrote  dreaming youre singing to me michael i love you knowing how i feel ill write a hundred more cause i wanna be more than just youre number one fan im gonna answer your letter your letter really touched my heart youll probably never get this letter michael ive held the tears back as long as i can she wrote dear michael every time your records on michael  i wrote you a hundred times before ive been dreaming of ill start
ill be your strength ill keep holding on yes i will yes i will im so glad that i found you let me fill your heart with joy and laughter ill reach out my hand to you with an unselfish love i respect you dont you know baby yeah yeah ill be there to comfort you you and i must make a pact just look over your shoulders honey  ooh just call my name and ill be there we must bring salvation back togetherness well thats all im after ill be there ill be there  whenever you need me ill be there couse if he doesnt ill be there ill be there with a love thats strong where there is love ill be there  build my world of dreams around you ill have faith in all you do ill be there to protect you just call my name ill be there just call my name ill be there if you should ever find someone new i know hed better be good to you
im onto her game and shell get played the same her actions confess and put me through the test but everyone told me so to stop caring about you should have known she was a heartbreaker i didnt know heartbreaking was her case i never thought that i would stop dreamin about you she only knows how low that she can go she speaks the lines that can control my mind only for me then spoke with her body but ill find a way to go and start doin without you wherever she goes i know my eyes follow and stop talkin about you she will say i was the man that got away should have seen right through her but i hope in time that she will finally realize should have seen it coming heartbreaker she blew a kiss i swear that it was meant and shell keep playing until i let her go stop being without you her only goal is just to take control and i cant believe that i cant tell her no she plays a game with such an innocent face that girl i cant take her should have seen right through her shes a heartbreaker shes a heartbreaker deceitful eyes shes got those come get me thighs  and what will she say and start being without you i was surprised that i was caught inside now shes thinking that i will never know
people laugh when theyre feelin sad and when that flag blows someone is hiding the truth hold on faith is found in the winds you can change the world miracles unheard of hold on therell be no more wars change the world somebodys missing a friend hold on stories buried and untold somebodys lacking a hero tell me where were you you can touch the sky gonna take somebodys help hold on when will this mystery unfold somebody shakes when the wind blows when its all gonna end you can change the world i cant do it by myself all we have to do when your children cried last night respect to believe in your dreams faces fill with madness you can touch the sky gonna take somebodys help is reach for the truth i will answer all your prayers if we all cry at the same time tonight  in the blind mans eyes when he cries someone is taking a life hold on and will the sun ever shine and when all calls youre the chosen one im gonna need some kind of sign and they have not a clue
close your eyes and drift away another drug baby  you so desire  you just sit around just talking about it so unreliable  they got place baby  to win the fame baby youre takin morphine  youre taking morphine so unrelying  i wont resent you he got shit baby goon baby hoohoo right up and leave daddy  all down the line daddy  do it you hate your race baby  goon baby oh god hes taking demerol and takin morphine close your eyes and count to ten  demerol oh your dogs a bitch baby a hot kiss honey  yesterday you had his trust oh god hes taking demerol your dogs a bitch baby  you just a rival  you make me sick baby its all the same baby im going down baby hes just a bitch baby  always to please daddy  so undesirable  dont cry  oh my oh god its demerol i had to work baby  hes takin morphine put all your trust in me  you just sit around just talkin nothing  morphine youre thowing shame daddy  trust in me you are a liar youre takin morphine today hes taking twice as much  i hate your kind baby  you soul survivor  hes one of us baby  is truth a game daddy hoohoo a heart attack baby  goon babe before i put it in this wont hurt you just in me  she never cut from me  hee she never cut baby  youre talkin morphine kick in the back baby im such a swine baby  oooh today he wants it twice as bad   kicked in the face baby  a hot buzz baby  he got flat baby  put all your trust in me you make me sick baby  hard to convince her trust in me  your every lick baby  hoo hes tried  shes doin morphine you just sit around just talkin nothin heeheehee youre so reliable i need your body  theres no need to dismay just sit around just talking nothing about it i wont convert you to be over what he had youre doin morphine youre just a liar  relax put all your trsut in me
please baby please listen   everybody sing with me listen   please baby please   hey listen ow   a state of shock ah ha uh   a state of shock i can feel it   you give it to me good gotta be mine   nah nah nah nah nah nah nah nah   a state of shock ah ha   ow give it to me baby   na na na na na na yeah yeah   ow let me see you walk baby   just like you know you should she put me on my knees   please baby please   hey a state of shock   a state of shock   a state of shock woo hoo   get me on my knees   nah nah nah nah   uh uh uh uh   ha ha wow wow wow   drive me wild   cos youre so fine   she put me in a state uh uh uh uh   na na na na na na wow wow wow   like you know you should   i know you like to tease   you put me in a state uh uh uh uh   talk baby talk listen she look so great everytime i see her face   ow na na na na na na yeah   wow   a state of shock i like it   i like your style   na na na na na na go for it  wow i got it yeah a state of shock you give it to me good yeah yeah yeah yeah yeah yeah yeah yeah   i love the way you walk nah nah nah nah nah nah nah nah   a state of shock go you look so great everytime i see your face   it makes me wild
leaving susie alone grandfather’s soul too had flown… but nobody came to her soon… it was all for god’s sake so young and so fair everyone came to see like a knife in your soul the girl that now is dead a fall down the stairs the girl with the tune father left home poor mother died oh the blood in her hair… just to love her knew little susie and how he cried who sings in the daytime at noon as he reached down and you’re doomed for someone to feel her despair rejecting the needs in her prayers… but only the man from next door to close susie’s eyes… then to scream out how much can one bear beating her voice in her doom so blind stare the eyes in her head… she knew no one cared… and suddenly a voice from the crowd said no one to care her dress torn this girl lived in vain fashioned so slenderly little susie fought so hard to live… to be damned to know hoping is dead  neglection can kill lift her with care and nobody’s there… she was there screaming somebody killed little susie  she lie there so tenderly lift her with care for her singing the tune her face bear such agony such strain… oh it will a mystery so sullen in air
if only i knew what things bring tomorrow and would you like to go with me i hope to make a change now for the better  yes i guess i learned my lesson much too soon she was there just sitting at the table the day that youll come back to me and she answered no to me i never thought shell leave me here forever take this lonely feeling from my soul shed be sitting here beside me thinking now that things wont be the same but who knows just what the future brings and my heart would let me go  never letting fate to control my soul and im hoping that my prayers will see  take away this never ending sorrow but i guess i learned my lesson much too soon
because its just a matter of time  and a  lift up your mind before your mind gets blown  any road that you take will get you there  means never givin up on love  if you call out loud  so give yourself a chance  say the words  and you can go by feel  little selfesteem  stand back a minute just to check yourself out  just keep your eyes on the prize  and when you think of trust  to get your dreams up off the ground  gon keep it brother  swim the deepest seaee  dont play the fool for the rest of your life  you got to keep the faith  straighten out yourself and get your mind on track  feet flat on the ground  float across the skyi  you can be a winner if you keep the faith  dont let nobody take you down brother  baby yeah  will it get inside  like you understand  you can be a winner but you gotta keep the faith  does it lead you home  dont let them get in your way  youve know me long enough to know that i dont play  you got  go for what you want  to your alibis  before your confidence will win out  sail across the water  work on it brother and youll make it someday  so keep the faith  ow  keep the faith  i know that keepin the faith  look at yourself and what your doin right now  makes it right  dont let nobody take you down  i told my brother how to do the thing right  you got to know when its good to go  lift up your head and show the world you got pride  all you need is the will to want it  but the powers in believing  get your dreams up off of the ground  but the power that love has  go for what you want and dont forget the faith  believe in yourself no matter what its gonna take  but till that day  makes it  gon keep it sista  and you can  stead of circumstance  cuz you can  if you only try  dust off your butt and get your selfrespect back  some things in life youre best just leave them alone  dont let nobody turn you round  i know that you can  better stand up and act like you wanna do it right  you can be a winner but you gotta  climb the highest mountain   your feet flat on the ground  yeah keep the faith  i said you gotta keep the faith through the heart of your surrender  to a place that you only dream of  dont let it get in your way  you can make it happen but you gotta keep the faith  get yourself together cuz you gotta keep the faith  straighten up your life and how your livin each day  when youre all alone  has to make it right  take it like you want it but you got to keep the faith  dont let nobody turn you round brother
tonight  close your eyes imagine  were not there just yet and one more time close your eyes  close your eyes imagine im taking you away   were not there just yet   im always here   close your eyes imagine im taking you away  im always here to stay tonight  im always here to stay tonight   we can do it again  come together all the people we can do it now   we can do it again   whatever happen to our heroes  you are all i need in my life  you are all i need in my life  im taking you away tonight  im always here  we must give a helping hand  we draw close closer and closer  cause this time of ours is borrowed   we drove close closer and closer  use your chance to make it right   heres your chance to make it right go take a chance  cause this time of ours is borrowed  and even though were almost there and even though were getting close  you are all i dream here at night  they must get another chance we must give a helping hand all i need come together all the people   we can do it now  then one more time close your eyes  im taking you away  go take a chance you are all i dream here at night  and even though were almost there   and even though even though were gettin close gettin close  close your eyes imagine whatever happened to our heroes   they must get another chance
"but i have not the words here to explain helpless and hopeless thats how i feel inside   speechless speechless thats how you make me feel   when im with you i am in the light where i cannot be found speechless speechless thats how you make me feel   my heads spinning like a carousel so silently i pray   but in your presence i am lost for words theres no mountain high i cannot climb   gone is the grace for expressions of passion   speechless your love is magical thats how i feel   though im with you i am lost for words and nothing is for real speechless   when im with you i am lost for words i dont know what to say   though im with you i am far away and nothing is for real   though im with you i am far away and nothing is   its as though i am standing in the place called   just to touch your face   for real ill go anywhere and do anything   but there are worlds and worlds of ways to explain to tell you how i feel   for real ill go anywhere and do anything    though im with you i am far away and nothing is for real   but in your presence i am lost for words words like ""i love you"" but i am speechless speechless thats how you make me feel   nothings real but all is possible if god is on my side words like ""i love you"" hallowed ground speechless speechless thats how you make me feel   im humbled in your grace theres no mountain high i cannot climb im humbled in your grace your love is magical thats how i feel"
